bib number,age,gender,split time (s),final time (s)
45290,34,M,7763,18664
16240,44,M,7324,18664
18155,31,M,7291,18665
29628,38,M,8114,18665
47474,55,M,8376,18665
38721,43,M,7910,18665
21743,45,M,7641,18666
21703,26,M,7789,18666
20625,28,W,8008,18666
46767,21,M,7826,18667
23801,57,M,7659,18667
12541,39,W,8004,18667
46519,35,M,7700,18667
45112,59,W,7662,18667
28126,36,M,8124,18667
43503,53,M,7676,18667
20758,42,W,7293,18668
40203,41,W,8612,18668
35202,38,M,8441,18668
43003,49,M,8106,18668
29003,36,W,8018,18669
35481,47,M,8043,18670
11574,32,W,7621,18670
42397,53,M,7774,18670
16771,36,W,8680,18671
13978,35,M,7318,18671
14317,41,M,6989,18671
21601,24,W,7942,18671
27891,60,M,8109,18671
49551,30,M,7970,18671
11776,38,M,7213,18672
29893,56,M,7652,18672
38464,42,M,7754,18672
25315,28,M,7776,18672
13073,39,M,8039,18673
17393,53,W,7717,18674
25602,41,M,7891,18674
42837,37,W,7874,18674
33439,57,M,7768,18675
19102,30,W,8180,18675
32321,46,M,7796,18675
25019,41,M,7652,18675
14111,40,W,8050,18676
23355,52,M,8450,18676
31366,33,W,7892,18677
30220,38,W,7793,18678
11306,32,W,7859,18678
35881,33,M,7820,18678
20255,37,M,7321,18678
25291,42,W,7832,18679
40597,53,M,8603,18679
49786,51,M,8308,18679
40934,49,M,7374,18679
41635,39,M,7672,18679
24796,26,W,8041,18679
15983,31,M,7096,18679
32575,39,M,7368,18679
45745,27,W,7167,18679
34703,31,W,7536,18679
46139,33,M,7895,18680
11556,27,M,7905,18680
47464,40,M,7444,18681
40593,42,W,7886,18681
35628,54,M,8168,18681
25300,39,W,8120,18681
39403,47,M,7487,18682
40955,46,W,7747,18682
27267,46,M,7504,18682
44097,50,M,7754,18682
40916,41,M,7899,18683
39821,44,M,8209,18683
18745,49,M,7789,18683
20447,53,M,8215,18683
25781,25,W,7588,18683
33938,28,W,7863,18683
18009,31,W,8054,18684
42800,54,M,7941,18684
21096,52,W,7923,18685
32239,24,M,6772,18685
34138,29,M,7215,18685
23233,47,M,7607,18685
33794,36,W,7970,18686
41572,49,M,7539,18686
15314,49,M,7814,18686
10354,38,M,8054,18686
12873,59,W,8481,18686
15780,22,W,7755,18686
24658,33,W,7831,18687
43415,30,M,7584,18687
34374,34,M,7705,18688
45536,29,M,8246,18688
45966,42,M,7825,18689
11992,55,W,7658,18689
37482,54,M,7422,18690
37938,42,M,7773,18690
30664,31,W,6871,18690
47901,49,W,7856,18690
31806,33,M,7947,18691
31843,58,M,7701,18691
12962,44,M,6872,18691
43848,58,M,8118,18691
13694,27,W,7645,18691
28879,35,W,7653,18691
20822,35,W,8040,18691
36128,59,W,7971,18693
47642,43,W,7605,18693
14459,30,W,7632,18693
19768,51,M,7746,18693
41066,52,M,7485,18693
26068,36,M,7854,18694
15142,39,M,7347,18695
23765,61,M,7995,18695
45579,52,M,7404,18696
20730,28,W,7992,18696
20075,44,M,7520,18697
22830,61,M,8559,18697
15812,34,W,7633,18697
10703,47,M,7798,18697
46346,60,W,7861,18698
20130,37,W,7867,18698
37005,26,M,7716,18699
23130,30,M,8223,18699
39859,39,M,7744,18699
30849,31,W,7896,18699
37545,25,M,7604,18699
12609,50,W,7844,18700
18440,36,W,8087,18701
41802,51,M,7215,18701
14562,51,M,9003,18701
34384,53,W,7561,18701
27019,43,M,8260,18701
12984,27,W,7859,18701
31593,50,M,7323,18701
27683,60,W,8025,18702
13056,36,W,8298,18702
43895,22,W,7481,18702
13727,48,M,7783,18702
37127,48,M,7670,18702
12592,32,M,7724,18703
26840,38,M,7921,18703
19096,27,M,7649,18703
14531,40,M,7809,18704
31268,32,W,7459,18704
46450,37,M,7800,18704
31927,36,M,7900,18704
19781,44,W,8000,18705
37075,17,M,8151,18706
18046,43,M,7870,18706
26637,46,W,7770,18706
11592,45,W,8100,18706
42492,25,W,8171,18707
27309,44,M,7707,18707
49214,50,M,8085,18707
33352,43,W,8210,18707
29180,41,M,7574,18707
15909,31,M,8043,18707
36312,49,W,7415,18708
11600,55,M,7777,18708
34232,39,M,7746,18708
26836,19,W,7819,18708
24470,25,W,7799,18708
24901,52,M,7512,18708
48117,31,W,8035,18709
30730,55,M,7527,18709
34007,48,W,8752,18709
24969,52,M,8377,18709
41064,17,W,7117,18709
43023,46,M,7680,18709
16954,52,M,8171,18710
43463,49,M,7544,18710
32031,41,W,8142,18710
13927,40,M,7442,18710
12268,58,M,7368,18712
47025,28,W,7517,18712
33759,33,W,8166,18712
40644,38,W,7364,18713
21214,31,W,8003,18713
27831,28,W,7590,18713
14148,31,W,7893,18713
48003,35,W,8116,18714
43633,32,W,7867,18714
44293,47,M,7833,18714
39397,39,W,8364,18715
27959,56,M,7356,18716
25321,45,M,8257,18716
45867,32,W,7959,18716
36461,27,W,8109,18716
14974,33,W,7929,18717
22027,41,M,8139,18717
35901,54,W,7994,18718
19698,31,M,7391,18718
17354,42,W,7460,18718
31692,39,W,8163,18718
23961,23,M,6958,18719
18511,49,M,8028,18719
46802,37,M,6990,18719
15166,28,W,8082,18719
17139,41,W,8520,18719
17883,34,M,7098,18719
14413,22,W,8015,18720
20998,26,M,7432,18720
10346,26,M,7952,18721
21451,18,W,7614,18721
17051,57,W,7690,18721
26710,46,W,7895,18721
43304,46,M,7679,18721
24520,28,W,7995,18722
39351,37,W,7711,18723
20510,31,W,7677,18723
25684,50,W,7992,18724
32896,41,W,7711,18724
37591,55,M,7685,18725
12559,48,W,7752,18725
10321,27,W,7989,18725
11866,30,M,8201,18725
49176,43,M,7209,18726
43901,66,M,8083,18726
14707,63,M,7661,18726
32736,42,W,8155,18727
23738,34,W,7824,18728
13863,23,M,7174,18728
36933,27,W,8026,18728
11165,29,M,7946,18729
44272,29,W,7752,18729
37366,29,W,7972,18730
12058,65,M,8258,18730
36840,45,M,8316,18731
20230,32,W,8171,18731
35569,61,W,7681,18731
43068,31,M,8101,18731
47537,28,W,7624,18731
19013,49,W,7894,18731
41534,32,M,8394,18731
22088,26,W,8962,18732
17964,39,W,7296,18732
11489,42,M,7784,18732
15071,39,W,7843,18732
26830,40,W,8360,18732
18297,48,W,7866,18733
31199,49,W,8055,18733
40979,29,M,8142,18733
25369,34,W,8059,18733
18704,32,M,7932,18733
49617,45,W,8357,18733
46512,26,W,7812,18733
28588,45,M,7482,18733
47252,36,M,7914,18733
29361,37,M,8072,18734
32387,28,W,7718,18734
42184,57,M,8061,18735
34361,47,M,7175,18735
19595,41,M,7226,18735
49078,34,W,7719,18735
13040,45,M,8330,18735
45715,42,M,7604,18736
17006,43,W,7883,18737
29253,64,M,7585,18737
22037,51,W,7455,18737
12003,39,M,7930,18738
16141,35,M,7414,18738
11197,38,M,7814,18738
23913,30,M,7649,18738
28892,44,W,7557,18738
18866,45,M,8105,18738
11852,45,M,7061,18739
39084,26,M,7841,18739
27860,38,W,8331,18739
25469,55,M,7907,18739
28149,35,M,8173,18739
18399,57,M,7868,18739
28421,37,W,7616,18740
36940,27,W,7844,18740
17241,38,M,8250,18740
44064,36,W,7667,18740
33258,44,M,8253,18740
38055,30,W,7780,18740
48555,44,M,7659,18741
36501,29,M,7811,18741
42840,37,M,7036,18742
38337,40,W,7589,18742
29392,45,M,7505,18742
49822,54,M,7595,18742
29546,30,W,8201,18742
47719,37,M,7727,18742
13093,37,M,7595,18743
15110,33,W,8072,18743
27568,51,W,7506,18743
10455,47,W,8110,18743
43702,22,M,6945,18744
27951,57,M,9055,18744
25214,55,M,7691,18744
42915,26,M,8122,18744
20338,28,W,7476,18744
30343,41,M,7997,18744
44341,50,W,7921,18744
29994,43,M,7843,18744
18459,47,M,7504,18744
47524,35,M,8010,18744
34572,30,M,8004,18745
20240,34,W,7723,18745
34908,23,M,7148,18745
31881,39,W,8094,18746
18357,36,M,7237,18747
11870,57,M,7871,18747
17474,37,W,7967,18747
23599,38,M,7072,18747
24892,41,M,7713,18747
32777,52,W,8089,18747
24328,36,M,7351,18748
43771,41,M,9078,18748
32164,32,M,7843,18748
28580,30,W,7690,18748
34079,41,M,8178,18748
46187,27,M,8037,18749
32975,23,M,6993,18749
32470,26,M,8246,18749
21513,52,M,7425,18749
16538,60,M,7540,18750
36701,39,M,8263,18750
49746,38,M,8006,18751
37900,49,M,7354,18751
33849,46,M,7724,18751
14051,52,M,7102,18752
26816,34,M,7397,18752
12918,42,M,8551,18752
11992,39,M,8180,18752
35569,40,M,7853,18752
47913,44,M,7650,18752
42806,53,W,8547,18752
42911,38,W,7926,18753
46253,51,M,7214,18753
48981,57,W,8113,18753
44794,54,M,8071,18753
11341,50,W,7652,18753
44966,46,M,7237,18753
46073,29,M,8038,18753
15747,39,W,7763,18754
15419,31,M,6990,18754
12334,27,M,7232,18754
18881,45,M,7037,18755
46397,31,W,8212,18755
22934,44,M,7801,18756
11730,47,M,7796,18756
40435,35,M,7459,18756
16439,55,W,7833,18757
36645,42,W,8133,18757
39897,33,M,7614,18757
13537,42,M,8265,18758
16713,40,W,7462,18758
34737,36,M,7496,18759
21756,31,M,7800,18759
19318,46,M,8483,18759
10177,41,M,7769,18760
42353,64,M,8132,18760
39929,44,W,7683,18760
25718,40,M,8653,18760
29673,33,M,7582,18760
40687,33,W,8046,18761
15453,26,W,7906,18761
33374,46,W,8311,18761
22065,48,M,7264,18761
24965,40,M,7080,18761
28696,39,W,8001,18761
15673,33,M,7239,18761
15751,34,W,7918,18762
48353,28,W,8206,18763
45007,41,M,8162,18763
20326,31,W,7407,18763
11837,36,M,7459,18764
49860,21,M,7475,18764
25115,40,M,7626,18765
32577,26,M,7383,18765
17400,34,W,7956,18765
19726,43,M,7516,18765
34592,35,M,7819,18765
25317,50,W,8514,18765
24738,56,M,7984,18765
32599,41,M,8227,18766
15172,47,W,8147,18766
19390,53,W,7680,18766
37613,39,M,7931,18766
41000,42,M,7886,18767
44935,30,W,8227,18768
36323,69,M,7102,18768
13142,51,W,7791,18769
41633,45,W,7443,18769
22933,42,W,8233,18769
15473,30,M,7901,18769
39354,42,M,7786,18769
38436,35,W,7763,18769
28806,49,W,7558,18770
48920,40,M,7574,18770
15085,30,W,8083,18771
45819,48,W,8504,18771
20794,37,M,7960,18771
11888,50,M,7554,18771
41031,44,M,7732,18772
44070,37,W,8088,18772
46928,35,M,7975,18772
23784,48,W,7996,18772
14190,43,M,8008,18773
40878,41,M,7338,18773
25590,27,W,7855,18773
48746,50,M,8039,18773
32326,21,M,7370,18773
14507,47,M,7797,18773
21935,34,W,7682,18774
38686,39,W,7511,18774
25457,30,W,7742,18775
49743,36,W,8417,18776
44696,40,M,6796,18776
45601,45,M,8118,18776
11811,51,M,7832,18776
45037,34,M,7565,18777
27295,48,M,8050,18777
15444,28,M,7531,18777
23902,49,M,7556,18778
31367,46,M,8384,18778
34544,26,W,7955,18778
24604,40,M,7747,18778
47927,27,W,8014,18778
47814,38,M,8147,18778
13964,27,W,7930,18779
14235,37,M,6938,18780
23350,34,M,7539,18780
35317,29,W,8295,18781
48428,49,M,7350,18781
44641,41,M,8319,18781
49807,44,M,6835,18781
46854,50,M,7578,18781
22771,29,W,7953,18782
26106,45,M,8194,18782
14000,41,W,7953,18782
42933,55,W,7721,18782
47577,34,M,7547,18782
32536,38,W,8088,18783
26119,67,M,8015,18783
33581,33,W,8316,18783
47535,52,M,7996,18784
23823,37,W,7587,18784
26955,45,M,7517,18784
48577,30,W,7895,18785
49032,62,M,7911,18785
34032,37,W,7972,18785
15179,61,M,8168,18785
39290,44,M,8136,18785
20346,33,W,8169,18786
40899,36,W,7812,18786
18320,50,M,7860,18787
46005,25,W,7952,18787
33883,24,M,8077,18787
30154,45,W,7706,18787
40450,65,M,7795,18787
43097,61,M,7806,18787
45995,37,M,7850,18787
46090,31,M,7187,18787
44879,51,W,8296,18788
11542,29,W,7939,18788
12404,41,M,8178,18788
41948,37,W,7714,18788
40843,55,M,8033,18789
25386,25,W,7744,18789
20956,43,W,8213,18789
29819,25,W,7670,18790
34863,29,W,7985,18790
24468,41,W,7175,18790
18392,26,W,7378,18790
33703,44,W,7648,18790
40109,27,W,7770,18791
22129,30,M,8049,18791
24412,39,M,8027,18792
14423,32,M,7730,18792
46947,64,M,7845,18793
19567,34,M,8425,18793
43513,39,W,8171,18794
41235,27,W,7815,18794
16491,27,W,8807,18795
18528,56,M,7325,18795
31551,34,M,8173,18795
25144,25,W,7624,18795
39985,35,M,7897,18795
19820,28,M,7983,18795
24847,44,W,7959,18796
41034,29,W,7874,18796
40869,42,W,7672,18796
24594,35,W,7919,18796
40765,52,M,7736,18796
12206,37,M,8190,18796
22575,43,M,8520,18796
36243,42,M,8035,18797
21511,54,M,7471,18797
26684,46,W,7581,18797
47558,40,M,7775,18797
47517,34,M,7402,18798
22511,25,W,7677,18799
33612,55,M,7558,18799
45056,59,M,8011,18799
25474,35,W,7816,18799
37975,57,M,7540,18799
34325,30,W,7977,18800
31260,55,M,7778,18800
15784,33,W,8155,18800
12252,36,M,7819,18801
29048,46,W,8057,18801
42344,46,M,7926,18801
44185,39,M,7868,18801
25200,47,M,7018,18802
22250,28,M,8023,18802
43283,30,M,8033,18803
40534,35,W,7708,18803
10760,53,M,8520,18803
10720,18,M,8032,18804
25000,32,W,7777,18804
10005,34,W,7957,18804
30276,45,M,7682,18804
40017,43,W,8721,18804
20989,42,W,8170,18805
22675,52,M,7808,18805
38223,51,M,7910,18805
41901,41,M,7966,18805
17939,49,M,7746,18805
49404,35,M,8100,18805
31044,41,W,7822,18805
42696,46,M,8503,18806
26419,41,W,7802,18806
25793,47,M,7438,18806
17181,37,W,7970,18806
10988,37,M,8038,18806
19847,46,W,7914,18807
22243,42,M,7694,18807
35843,31,W,7564,18807
38546,53,M,7903,18807
39478,36,M,7685,18807
29930,29,W,7953,18808
20512,62,M,7880,18808
41243,38,M,7959,18808
45982,26,W,7746,18808
10734,50,M,7784,18808
27971,46,W,7729,18808
14268,43,M,7951,18808
32248,52,M,7857,18809
33745,37,W,8391,18809
43444,28,W,7987,18809
25245,41,M,8071,18809
22148,43,M,7479,18809
41839,41,M,7202,18810
24128,29,M,8268,18810
42556,32,M,8065,18811
37641,52,M,7621,18812
11918,22,M,7379,18812
25938,43,M,7749,18812
45863,29,M,7503,18812
18835,29,M,8245,18812
37219,61,W,7730,18812
42995,24,W,7500,18813
28712,50,M,7615,18814
41555,33,W,7927,18815
27529,57,W,7580,18815
34177,40,W,7348,18815
30218,38,M,7627,18815
31775,56,W,8173,18815
47080,32,M,8526,18816
14818,30,W,7921,18816
42552,40,M,7552,18816
14307,31,W,8236,18817
17830,28,M,7299,18817
15708,46,W,8066,18817
23559,50,W,7705,18818
42563,50,W,7563,18818
27932,41,M,7845,18818
13455,46,W,7753,18818
16360,27,W,7608,18818
14909,46,M,8034,18818
31076,45,M,7814,18818
41640,31,M,7450,18819
22528,50,M,8121,18819
33919,35,M,8188,18819
12787,26,M,7993,18819
17158,29,M,7818,18819
33757,34,W,8004,18819
23633,49,M,7432,18819
49117,51,M,7130,18820
36607,45,M,8221,18820
14108,31,M,7969,18820
29756,45,M,7499,18821
11516,38,M,7907,18821
19515,58,M,7671,18821
22153,48,M,7583,18821
33968,34,W,7954,18821
44770,39,M,7463,18821
32056,27,W,8120,18822
27791,36,M,7562,18823
33848,39,W,8260,18823
30495,43,M,7502,18823
10998,65,M,7975,18823
48028,56,M,8440,18823
46611,50,M,7724,18824
18725,49,M,7597,18824
34300,46,M,8290,18824
13319,20,W,8145,18824
13686,54,M,7741,18824
29373,39,W,8136,18825
23547,40,W,8257,18825
47194,39,M,8163,18825
33668,38,W,8075,18825
33482,31,M,8025,18826
44540,40,M,7960,18826
49632,30,W,8281,18826
30815,39,M,8143,18826
10506,31,M,7973,18827
28185,41,M,7991,18827
27976,45,M,7765,18827
19879,54,M,7704,18827
14846,43,M,7577,18827
45339,39,W,7691,18827
12836,37,W,6575,18827
37156,41,M,7668,18827
18199,48,M,6999,18828
34838,49,W,8557,18829
48003,45,W,7830,18829
31778,38,W,7781,18830
48852,26,W,8048,18830
35344,54,M,7757,18830
23176,49,M,7699,18830
43711,57,M,9143,18830
37001,51,W,7897,18831
20779,46,M,7824,18831
29761,42,W,8513,18831
27923,35,M,7688,18832
36521,50,M,7749,18832
29320,40,M,7524,18833
41843,42,M,8020,18833
11361,29,W,7953,18833
25616,32,W,7960,18833
37816,48,M,7885,18833
13452,53,M,7288,18834
38775,34,W,7444,18834
44671,45,M,6939,18834
46726,32,W,8116,18834
23969,47,M,7568,18835
39394,62,M,7669,18835
25707,26,M,7365,18836
39473,44,W,7934,18836
14730,29,W,8581,18836
28424,44,M,8009,18836
12439,37,W,7964,18836
45665,48,M,8135,18837
16014,36,M,7946,18837
22196,46,W,7879,18837
47801,30,W,7658,18837
46202,59,M,7677,18837
42798,27,W,7837,18837
25245,36,M,7477,18837
21608,40,W,7619,18837
34798,39,W,7812,18838
32877,30,M,7773,18838
30143,48,M,8298,18838
25280,22,M,6974,18839
44493,38,M,7580,18839
32239,59,W,8009,18839
23182,47,M,7738,18840
37747,51,M,7196,18840
10698,47,M,7836,18840
28735,28,W,7085,18840
15989,53,W,7742,18840
24022,48,M,7923,18841
31225,27,W,8060,18841
33723,39,M,7225,18841
47546,33,M,7848,18841
38685,23,W,8067,18841
46607,52,M,7507,18841
25106,41,M,7878,18841
21607,30,M,7317,18842
11490,35,M,8078,18842
43113,50,W,7930,18843
16519,48,M,7100,18843
34345,47,M,7883,18844
29384,25,W,8073,18844
46880,33,M,7559,18844
25738,44,M,8096,18844
40150,44,W,7734,18844
46014,36,W,7604,18844
31129,56,M,8412,18845
16915,57,W,7971,18845
32347,31,M,8114,18846
15660,36,W,8482,18846
25651,31,W,7964,18846
10274,45,M,8253,18847
11627,37,W,8734,18847
21241,43,M,7994,18847
26946,34,W,8297,18848
23213,42,M,8373,18848
14062,43,M,7167,18848
37517,33,W,8187,18848
13232,40,M,8402,18848
35806,29,M,7688,18849
41832,25,W,8250,18849
20666,51,M,8044,18849
43495,34,W,7740,18849
31198,40,M,7572,18849
27087,49,M,8195,18849
26742,35,M,7844,18850
13305,32,M,7730,18850
17546,42,W,8186,18850
37353,27,M,8427,18851
16933,65,W,8153,18852
14820,26,M,8054,18852
29539,33,W,7629,18852
43501,38,W,7816,18852
16185,30,W,8097,18853
20257,27,W,8047,18853
46687,54,W,7739,18853
23165,36,M,8351,18854
11890,28,W,7855,18854
17335,51,M,6799,18854
11554,29,W,8853,18854
36022,36,M,7500,18855
29525,46,M,7777,18855
30396,30,W,7983,18855
16719,51,M,7333,18855
26570,28,W,7979,18855
27567,43,M,7985,18856
42613,41,W,7925,18856
22785,35,M,7675,18856
10726,35,W,8318,18857
46160,68,W,7781,18857
36190,30,W,7809,18857
35120,28,M,7422,18857
17908,37,W,8374,18858
36984,28,M,7906,18858
10812,37,W,7715,18858
43549,23,W,8484,18858
11027,47,M,7496,18858
47764,29,W,8163,18859
17050,44,W,7745,18859
14300,51,M,7575,18859
31849,37,W,8420,18860
28227,61,W,8551,18860
35518,49,W,7921,18860
14599,29,M,7922,18860
16075,44,M,7857,18860
43208,42,M,8001,18860
41632,39,W,7512,18860
27723,24,M,7691,18861
18053,41,M,7677,18862
37729,20,W,8621,18862
35797,79,M,7589,18862
37411,43,M,8404,18862
34831,51,M,8268,18862
27837,18,M,8653,18862
29276,36,M,7384,18863
10026,42,M,7583,18863
30190,36,W,7973,18863
18923,47,M,7946,18863
44687,32,M,8452,18863
10392,30,W,7967,18864
44764,34,W,8308,18864
43971,32,M,8407,18864
26550,33,W,7886,18864
18191,46,M,7596,18865
40037,35,M,8151,18865
31080,29,M,8181,18865
22425,39,W,8314,18865
33573,43,W,7529,18865
13211,63,M,7220,18866
15596,42,W,8137,18866
29292,50,W,9062,18866
22543,53,M,8286,18867
41824,30,M,8186,18867
48276,24,M,7599,18867
27156,35,M,8482,18868
31668,55,M,7717,18868
11924,41,W,7656,18869
41688,49,M,8428,18869
18053,45,W,8427,18869
16923,51,M,7810,18869
33154,29,W,7663,18869
42159,52,M,7725,18869
15030,51,M,7427,18870
46813,30,M,7891,18870
31184,35,W,7884,18870
47428,30,W,8408,18870
21893,26,M,8034,18871
18625,35,M,8204,18871
31189,43,M,7958,18872
18482,31,M,7538,18872
14994,35,M,8383,18872
30205,28,M,7722,18872
49870,58,M,8486,18872
40765,36,W,8101,18872
28573,22,M,8083,18873
41970,62,M,8209,18873
19631,42,W,8264,18874
44760,55,M,8539,18874
38484,66,M,8682,18875
21922,44,W,8867,18875
10584,49,W,8172,18875
10803,53,W,8004,18877
47318,61,M,8060,18877
17767,23,W,7985,18877
44054,52,M,7885,18877
46459,25,W,7577,18878
24394,52,M,8304,18878
11523,26,W,7865,18879
24223,36,W,7911,18879
20485,40,M,8138,18879
18013,53,M,7642,18879
48359,26,M,7747,18879
24498,51,W,8555,18880
19238,51,M,7956,18880
44582,46,M,7431,18880
16030,31,M,7579,18881
30515,63,M,7577,18881
18921,20,M,7279,18882
46333,26,W,7909,18882
12763,45,W,8151,18882
12552,50,M,7751,18882
49929,33,W,8164,18882
31624,40,W,7891,18883
20553,33,W,7684,18883
30874,37,W,7947,18883
40279,41,M,7471,18883
22182,60,M,8436,18883
23574,40,W,7869,18883
17347,51,M,7402,18883
10745,34,W,7674,18884
11916,37,W,7699,18884
26860,38,M,7595,18884
46227,60,M,8324,18884
39591,33,W,7917,18885
26788,45,W,8386,18885
30879,59,M,8066,18887
24146,36,W,8071,18887
25752,37,M,6937,18887
41624,37,W,8425,18887
24201,56,W,7346,18887
10122,36,M,7667,18888
27239,46,M,8018,18888
45234,34,W,8551,18888
18247,64,M,7676,18889
16106,26,W,7800,18889
40330,41,M,7835,18889
16333,50,W,7873,18889
20040,60,M,7879,18890
35288,37,W,7978,18890
23937,42,M,7868,18890
36380,62,M,8170,18890
21301,56,M,8626,18890
12522,29,M,7778,18891
39132,29,W,7795,18892
30973,49,M,7514,18893
22947,50,M,7271,18894
27630,37,W,8144,18894
13847,62,M,7870,18894
34573,46,W,7549,18894
11834,37,M,7510,18894
12385,40,M,8212,18894
46212,44,W,7985,18895
48062,42,M,7491,18895
12399,50,W,7833,18896
36849,39,M,7623,18896
15476,39,M,8130,18897
42396,48,M,8343,18898
11540,43,M,7280,18898
10653,39,W,7834,18898
21989,30,W,8025,18898
35848,36,M,8486,18898
41717,44,M,7861,18899
36655,24,M,8443,18899
23765,30,W,8071,18899
46039,26,M,7381,18899
40989,46,M,7476,18899
19673,27,W,7669,18899
17096,61,W,7466,18900
24196,51,M,7374,18900
13933,41,M,8124,18900
32204,20,M,6893,18901
19716,35,W,7260,18901
23832,48,W,8068,18901
10580,53,M,7371,18901
16422,31,M,5924,18902
46425,61,W,8183,18902
